1280 GREAT HY,Seismic Retrofitted,37.762517910279,-122.509497130369,
4320 CALIFORNIA STREET,Non-Compliant,37.785343347018,-122.463968929791,
940 BAY STREET,Seismic Retrofitted,37.804754534673,-122.422579476968,
645 CAROLINA STREET,Seismic Retrofitted,37.760459027556,-122.399723998966,
3627 17TH STREET,Non-Compliant,37.762750958256,-122.427015321531,
1400 PACIFIC AVENUE,Seismic Retrofitted,37.79562325636,-122.418489825627,
275 GRAND VIEW AVENUE,Seismic Retrofitted,37.753531454663,-122.441400693919,
838 BAY STREET,Non-Compliant,37.804952598579,-122.421166725816,
1 MALLORCA WAY,Seismic Retrofitted,37.800873607491,-122.437500023318,
51 MCCOPPIN STREET,Non-Compliant,37.771434689226,-122.421441570104,
1360 LYON STREET,Seismic Retrofitted,37.78342811475,-122.444419574646,
1746 PAGE STREET,Seismic Retrofitted,37.770911884289,-122.449600652504,
901 VALLEJO STREET,Non-Compliant,37.798011886498,-122.412310666695,
717 40TH AVENUE,Seismic Retrofitted,37.775064345737,-122.50082236005,
556 SCOTT STREET,Non-Compliant,37.774964186096,-122.435870293032,
3049 24TH STREET,Seismic Retrofitted,37.752397986098,-122.413273148546,
1245 10TH AVENUE,Seismic Retrofitted,37.764979074829,-122.467780049047,
1567 JACKSON STREET,Seismic Retrofitted,37.793944480592,-122.420796898362,
363 ARGUELLO BOULEVARD,Non-Compliant,37.783865845779,-122.459441223453,
3436 CLAY STREET,Seismic Retrofitted,37.789040601121,-122.449535587694,
249 OAK STREET,Seismic Retrofitted,37.774664163242,-122.423321448599,
558 21ST AVENUE,Seismic Retrofitted,37.77726949741,-122.479900387158,
1043 POWELL STREET,Seismic Retrofitted,37.794337168227,-122.409865567337,
1025 LOMBARD STREET,Seismic Retrofitted,37.801895218694,-122.418453692725,
1529 HYDE STREET,Seismic Retrofitted,37.794933149987,-122.418544756702,
726 OAK STREET,Seismic Retrofitted,37.774186690607,-122.431386424402,
1200 CASTRO STREET,Seismic Retrofitted,37.751900258252,-122.434328343965,
334 CLAREMONT BOULEVARD,Seismic Retrofitted,37.740194727132,-122.465534416102,
1714 FILBERT STREET,Seismic Retrofitted,37.799331156654,-122.427937933597,
480 06TH STREET,Seismic Retrofitted,37.776144595348,-122.40308422287,yes
2485 UNION STREET,Non-Compliant,37.796371753774,-122.440061741713,
2238 CALIFORNIA STREET,Non-Compliant,37.789526628082,-122.431340120758,
1435 POLK STREET,Seismic Retrofitted,37.790099105457,-122.42086638523,
226 06TH STREET,Non-Compliant,37.779159063323,-122.406826549219,
2849 FILLMORE STREET,Seismic Retrofitted,37.795925366508,-122.435550407556,
1325 GREEN STREET,Seismic Retrofitted,37.797744550234,-122.420929745507,
1495 GOLDEN GATE AVENUE,Seismic Retrofitted,37.779004566939,-122.434937954779,
3170 SACRAMENTO STREET,Seismic Retrofitted,37.788670497801,-122.445331681124,
906 STANYAN STREET,Seismic Retrofitted,37.766222388128,-122.452575830276,
1845 LINCOLN WAY,Non-Compliant,37.765150039209,-122.4779872109,
295 MONTEREY BOULEVARD,Seismic Retrofitted,37.731297432336,-122.441873433318,
3410 22ND STREET,Seismic Retrofitted,37.755279239065,-122.423539148321,
313 02ND AVENUE,Seismic Retrofitted,37.782642900077,-122.460427812674,
10 CASTLE MANOR AVENUE,Seismic Retrofitted,37.729452245237,-122.430965399224,
20 ROMOLO STREET,Seismic Retrofitted,37.798500972227,-122.406214759,
267 SAN JOSE AVENUE,Seismic Retrofitted,37.75110189817,-122.421227530263,
250 PARNASSUS AVENUE,Seismic Retrofitted,37.764683596904,-122.453452149861,
2240 GREEN STREET,Seismic Retrofitted,37.796351232803,-122.43603518356,
150 28TH STREET,Seismic Retrofitted,37.745628429965,-122.425809929043,
253 CENTRAL AVENUE,Seismic Retrofitted,37.771944712002,-122.444181702492,
137 CLIFFORD TERRACE,Seismic Retrofitted,37.763862230197,-122.445036268653,
229 WILLARD STREET,Seismic Retrofitted,37.77588335706,-122.456844610193,
1747 MCALLISTER STREET,Seismic Retrofitted,37.777199739828,-122.440786987211,
1944 ANZA STREET,Seismic Retrofitted,37.779109380173,-122.469237498916,
930 SCOTT STREET,Seismic Retrofitted,37.778449185986,-122.436487026833,
3666 20TH STREET,Seismic Retrofitted,37.758652554995,-122.422808514545,
2027 HYDE STREET,Seismic Retrofitted,37.799599859976,-122.419356028848,
205 16TH AVENUE,Seismic Retrofitted,37.784078563506,-122.475567064004,
1424 FILBERT STREET,Seismic Retrofitted,37.799863926418,-122.42303967805,
1034 COLE STREET,Seismic Retrofitted,37.764405693808,-122.449381108803,
161 HENRY STREET,Seismic Retrofitted,37.766342943178,-122.4346157478,
544 GUERRERO STREET,Seismic Retrofitted,37.762438988381,-122.424159646227,
1520 LARKIN STREET,Seismic Retrofitted,37.792138563984,-122.418990657737,
95 GRAND VIEW AVENUE,Seismic Retrofitted,37.756589663616,-122.439977793323,
1558 HOWARD STREET,Seismic Retrofitted,37.772407212538,-122.416726625059,
262 22ND AVENUE,Non-Compliant,37.782874245409,-122.481380388239,
520 CLAYTON STREET,Seismic Retrofitted,37.770405312247,-122.448384359712,
4611 LINCOLN WY,Seismic Retrofitted,37.763841922929,-122.507561282219,
5530 MISSION STREET,Seismic Retrofitted,37.712387844521,-122.445455460803,
1417 05TH AVENUE,Seismic Retrofitted,37.761930778503,-122.462197275735,
600 33RD AVENUE,Seismic Retrofitted,37.777541186665,-122.492972651243,
1401 WALLER STREET,Seismic Retrofitted,37.768891681846,-122.446882313811,
2027 POWELL STREET,Seismic Retrofitted,37.803386174168,-122.411758433858,
266 DOLORES STREET,Seismic Retrofitted,37.765131766634,-122.42689044386,
480 GREENWICH STREET,Seismic Retrofitted,37.802689819423,-122.407793577652,
75 GOUGH STREET,Seismic Retrofitted,37.773457905353,-122.422542162181,
3525 ANZA STREET,Seismic Retrofitted,37.77781380925,-122.486153640226,
1515 LEAVENWORTH STREET,Seismic Retrofitted,37.795061784027,-122.416778402897,
2325 JACKSON STREET,Seismic Retrofitted,37.792352696769,-122.433338156466,
1795 38TH AVENUE,Seismic Retrofitted,37.753593948357,-122.497180377348,
750 FILBERT STREET,Seismic Retrofitted,37.801230066509,-122.412262035476,
3848 SACRAMENTO STREET,Seismic Retrofitted,37.787291498388,-122.456158815238,
3888 18TH STREET,Seismic Retrofitted,37.761335166008,-122.430284994228,
1001 POWELL STREET,Non-Compliant,37.793982476734,-122.409808200855,
1289 02ND AVENUE,Seismic Retrofitted,37.764515386026,-122.459111764369,
1755 PINE STREET,Non-Compliant,37.788863740982,-122.424704412975,
1267 11TH AVENUE,Non-Compliant,37.764555061054,-122.468823078502,
2438 LAKE STREET,Seismic Retrofitted,37.785971325905,-122.485880041291,
1529 TAYLOR STREET,Seismic Retrofitted,37.796598688126,-122.413683896592,
830 LAKE STREET,Seismic Retrofitted,37.78671466703,-122.468443408092,
1916 PINE STREET,Seismic Retrofitted,37.788976166695,-122.427827894809,
301 COLUMBUS AVENUE,Non-Compliant,37.797982716987,-122.407216030684,
1595 26TH AVENUE,Seismic Retrofitted,37.757875696091,-122.48442878875,
2950 VAN NESS AVENUE,Seismic Retrofitted,37.802948732366,-122.424432009491,
1380 05TH AVENUE,Seismic Retrofitted,37.762754046782,-122.461705986675,
228 DIAMOND STREET,Seismic Retrofitted,37.758638678954,-122.437317034772,
2439 LOMBARD STREET,Seismic Retrofitted,37.798839810761,-122.441673905753,
738 DIVISADERO STREET,Non-Compliant,37.77653366269,-122.437813247168,
724 16TH AVENUE,Seismic Retrofitted,37.77433636858,-122.474304555059,
108 ALBION STREET,Non-Compliant,37.764473444831,-122.423079732327,
814 CORBETT AVENUE,Seismic Retrofitted,37.753732356326,-122.443490181511,
1455 LEAVENWORTH STREET,Seismic Retrofitted,37.794608915443,-122.416666721499,
410 PIERCE STREET,Seismic Retrofitted,37.774009394366,-122.433841054053,
85 HEATHER AVENUE,Seismic Retrofitted,37.784497015587,-122.453084772779,
1677 SACRAMENTO STREET,Seismic Retrofitted,37.791299198464,-122.420373415959,
1360 TAYLOR STREET,Seismic Retrofitted,37.795029158879,-122.412670053725,
23 FRANKLIN STREET,Seismic Retrofitted,37.774591624409,-122.421143022117,
477 25TH AVENUE,Seismic Retrofitted,37.780559371011,-122.48510051371,
650 DIAMOND STREET,Non-Compliant,37.752076525974,-122.43666321622,
230 12TH AVENUE,Seismic Retrofitted,37.783881736107,-122.470606092281,
840 SHOTWELL STREET,Non-Compliant,37.754974888978,-122.415726748027,
1639 FULTON STREET,Non-Compliant,37.775858132846,-122.443770211603,
1068 HOWARD STREET,Seismic Retrofitted,37.778687043523,-122.408911091259,
2555 MARKET STREET,Seismic Retrofitted,37.761794211051,-122.43692592441,
1235 BAY STREET,Non-Compliant,37.803562771442,-122.427435696462,
120 ALBION STREET,Seismic Retrofitted,37.764388165249,-122.423123604606,
660 CLIPPER STREET,Seismic Retrofitted,37.748876223386,-122.439073070857,
470 WARREN DRIVE,Seismic Retrofitted,37.757980752558,-122.461750910434,
450 MASONIC AVENUE,Seismic Retrofitted,37.776997538488,-122.446475939705,
1865 CLAY STREET,Seismic Retrofitted,37.791756729215,-122.423811304504,
1730 FILBERT STREET,Seismic Retrofitted,37.799313756598,-122.428074631795,
422 ARGUELLO BOULEVARD,Seismic Retrofitted,37.783231954452,-122.4586334188,
277 CLINTON PARK,Seismic Retrofitted,37.768861564177,-122.426173248702,
495 38TH AVENUE,Seismic Retrofitted,37.779734003386,-122.498854102497,
1725 HYDE STREET,Seismic Retrofitted,37.796726911685,-122.418793618846,
1067 WASHINGTON STREET,Non-Compliant,37.794362694173,-122.410875700262,
970 BAY STREET,Seismic Retrofitted,37.804644248883,-122.423118487189,
155 COLE STREET,Seismic Retrofitted,37.773440890376,-122.45131441277,
1811 POWELL STREET,Seismic Retrofitted,37.801354318571,-122.411300622197,
885 FRANKLIN STREET,Seismic Retrofitted,37.782400832778,-122.422636199603,
2401 LARKIN STREET,Non-Compliant,37.800013432283,-122.421199228882,
2429 BRYANT STREET,Non-Compliant,37.755526083644,-122.409067518297,
2774 FRANKLIN STREET,Seismic Retrofitted,37.800053587593,-122.425604599042,
1508 TAYLOR STREET,Non-Compliant,37.796304183118,-122.413181501452,
121 DOLORES STREET,Seismic Retrofitted,37.767529987681,-122.426228556913,
1101 GREENWICH STREET,Seismic Retrofitted,37.80093993227,-122.418132410536,
1721 CHESTNUT STREET,Seismic Retrofitted,37.801182559269,-122.431598680248,
2390 CHESTNUT STREET,Seismic Retrofitted,37.800209216847,-122.442592497423,
667 33RD AVENUE,Non-Compliant,37.776516349271,-122.493406435184,
1670 MCALLISTER STREET,Non-Compliant,37.777931251258,-122.439541216282,
33 MCCOPPIN STREET,Seismic Retrofitted,37.771447775802,-122.421223430065,
2300 LOMBARD STREET,Seismic Retrofitted,37.799675971892,-122.439552553448,
18 SANCHEZ STREET,Non-Compliant,37.768873241399,-122.431716994433,
2240 LARKIN STREET,Seismic Retrofitted,37.798683309841,-122.42027097831,
1627 JACKSON STREET,Seismic Retrofitted,37.793805902511,-122.421889450029,
401 HAIGHT STREET,Seismic Retrofitted,37.772120985164,-122.428979605979,
3662 MISSION STREET,Seismic Retrofitted,37.737807678047,-122.424384135113,
1097 GREEN STREET,Seismic Retrofitted,37.798225207461,-122.41692097581,
1501 LEAVENWORTH STREET,Non-Compliant,37.794917328102,-122.416684204876,
2899 JACKSON STREET,Seismic Retrofitted,37.791152332947,-122.442569797282,
3350 OCTAVIA STREET,Seismic Retrofitted,37.803257956051,-122.429696469829,
4424 FULTON STREET,Seismic Retrofitted,37.773044099137,-122.479332203757,
1507 CALIFORNIA STREET,Seismic Retrofitted,37.790592375368,-122.419251946003,
1285 08TH AVENUE,Non-Compliant,37.764370871729,-122.465548249929,
2170 FILBERT STREET,Seismic Retrofitted,37.798343630527,-122.435206474616,
409 GREENWICH STREET,Seismic Retrofitted,37.802466507844,-122.406599778083,
282 CASTRO STREET,Seismic Retrofitted,37.764364137196,-122.435693390707,
3856 19TH STREET,Seismic Retrofitted,37.759856734736,-122.429525346607,
1754 MISSION STREET,Seismic Retrofitted,37.768988373367,-122.420346560331,yes
920 TAYLOR STREET,Seismic Retrofitted,37.791068852434,-122.412032735797,
520 BARLETT STREET,Seismic Retrofitted,37.748613394851,-122.419489042673,
1430 CLAY STREET,Seismic Retrofitted,37.793197840984,-122.416701558193,
1190 HAIGHT STREET,Seismic Retrofitted,37.770897788633,-122.441800860916,
2160 TAYLOR STREET,Seismic Retrofitted,37.802455697177,-122.414227873267,
159 DOLORES STREET,Seismic Retrofitted,37.766940412228,-122.426254592038,yes
490 31ST AVENUE,Seismic Retrofitted,37.780112795611,-122.490914556332,
6324 GEARY BOULEVARD,Seismic Retrofitted,37.780280274971,-122.487390203972,
3151 CALIFORNIA STREET,Non-Compliant,37.786986052472,-122.446089374626,
508 OCTAVIA STREET,Seismic Retrofitted,37.776952840863,-122.424492243087,
1025 HYDE STREET,Seismic Retrofitted,37.790368109515,-122.417592543774,
1385 16TH AVENUE,Seismic Retrofitted,37.762144931187,-122.474003319878,
1942 15TH STREET,Seismic Retrofitted,37.766399830183,-122.427540656047,yes
1245 20TH AVENUE,Seismic Retrofitted,37.764538247847,-122.478596084075,
3326 SAN BRUNO AVENUE,Seismic Retrofitted,37.719934679559,-122.400933029143,
1861 HYDE STREET,Seismic Retrofitted,37.798023913275,-122.419086814675,
838 14TH STREET,Seismic Retrofitted,37.767689963874,-122.432123903274,yes
781 CORBETT AVENUE,Non-Compliant,37.754192827043,-122.442493605897,
795 COLE STREET,Seismic Retrofitted,37.766824644544,-122.450460553702,
420 LAKE STREET,Seismic Retrofitted,37.786947233394,-122.464114736535,
1521 CHESTNUT STREET,Seismic Retrofitted,37.801581358113,-122.42839226116,
2040 JEFFERSON STREET,Seismic Retrofitted,37.804628999836,-122.446148256012,
707 JERROLD AVENUE,Non-Compliant,37.729429215823,-122.373692925976,
819 LOMBARD STREET,Non-Compliant,37.802286265522,-122.415055900652,
3030 FULTON STREET,Seismic Retrofitted,37.773853129936,-122.464349112924,
1825 PINE STREET,Seismic Retrofitted,37.788739063677,-122.425835638196,
3074 21ST STREET,Seismic Retrofitted,37.757323462522,-122.416379018069,
74 CRESTLINE DRIVE,Seismic Retrofitted,37.751884175259,-122.446034042003,
917 COLE STREET,Seismic Retrofitted,37.76546526473,-122.450186186668,
88 ELGIN PARK,Seismic Retrofitted,37.770153882168,-122.423378747413,yes
382 ELIZABETH STREET,Seismic Retrofitted,37.752410965276,-122.429434261955,
1300 41ST AVENUE,Seismic Retrofitted,37.762283114235,-122.500503799452,
140 PAGE STREET,Seismic Retrofitted,37.774259398264,-122.423099754115,
1101 TREAT AVENUE,Non-Compliant,37.752387742375,-122.412760550818,
1381 WASHINGTON STREET,Seismic Retrofitted,37.793835041459,-122.415961090254,
525 FILBERT STREET,Non-Compliant,37.801310363651,-122.408206858389,
1051 SANCHEZ STREET,Seismic Retrofitted,37.75223612673,-122.429451892384,
4001 24TH STREET,Seismic Retrofitted,37.751244978683,-122.43213267303,
